Tx count	Block size [kB]	Apply [ms]	Reapply [ms]	Fraction of blocks [%/100]
10	12.7260588235294	2.45564705882353	1.09802941176471	7.30089545482753e-06
10	12.7272483739837	3.55146890243902	0.510238211382114	0.0010564825187574
10	12.7598893588602	3.5560071237756	0.672280053428317	0.000964577128914273
10	12.8146276595745	3.64379787234043	1.09970212765957	2.01848286104055e-05
10	12.846064516129	5.37145161290323	1.45622580645161	6.65669879704864e-06
10	12.8504893617021	9.59729787234042	1.42708510638298	1.00924143052028e-05
10	12.871	6.78372098214286	0.547754464285714	9.62000342283157e-05
10	12.9159615384615	12.3203846153846	1.45776923076923	5.58303770075047e-06
10	12.9399533333333	5.25023333333333	1.07392666666667	3.2209832888945e-05
10	12.9986285714286	124.184428571429	114.709428571429	7.51562767408717e-06
10	13.0322941176471	16.2180588235294	1.11041176470588	7.30089545482753e-06
10	13.0707222222222	3.54627777777778	1.43019444444444	7.7303598933468e-06
10	13.0886666666667	5.03577777777778	2.06766666666667	1.9325899733367e-06
10	13.103	3.49222222222222	2.29105555555556	3.8651799466734e-06
10	13.1487323943662	12.423323943662	0.685464788732394	1.5245987567434e-05
10	13.219	4.798	0.431636363636364	4.72410882371193e-06
10	13.3973839541547	3.27583381088825	0.42623782234957	7.4941544521612e-05
10	13.71325	18.7035	1.31825	8.58928877038534e-07
10	13.7465294117647	16.2209411764706	0.678529411764706	3.65044772741377e-06
10	13.8512173913043	17.9630434782609	0.867217391304348	4.93884104297157e-06
10	14.2503333333333	16.716	0.51	6.441966577789e-07
10	16.882	1.607	1.15	2.14732219259633e-07
10	17.7192	2.461	1.914	1.07366109629817e-06
10	18.5146714285714	2.6374	0.824057142857143	1.50312553481743e-05
10	18.5629871244635	2.61427610872675	0.648625178826896	0.000150097821262484
10	18.642137630662	2.52212891986063	0.422224738675958	0.00012325629385503
10	18.6660429447853	2.61125503943909	0.489002629272568	0.000245009462175242
10	18.6963333333333	9.115	0.421333333333333	6.441966577789e-07
10	19.0375	2.6493	1.4548	2.14732219259633e-06
10	19.2707857142857	2.65221428571429	1.11707142857143	3.00625106963487e-06
10	19.363625	1.572875	0.402	1.71785775407707e-06
10	19.4906258992806	3.67026618705036	1.09980575539568	2.9847778477089e-05
10	19.756	1.624	0.49175	8.58928877038534e-07
10	19.8540691099476	3.74164397905759	0.817837696335079	0.00020506926939295
10	19.8805259867834	3.65414181103769	0.666925701018039	0.00120228569563469
10	19.888350877193	7.20461403508772	1.46947368421053	1.22397364977991e-05
10	19.9001481481482	9.61333333333333	1.41459259259259	1.15955398400202e-05
10	19.9221818181818	12.4453863636364	1.08208522727273	3.77928705896955e-05
10	19.9420743801653	7.17930165289256	1.07621074380165	5.19651970608313e-05
10	19.9845463314358	3.61287571157495	0.501685167615433	0.00135796655459792
10	19.9955070309361	7.11359622338289	0.83455644837284	0.000534468493737228
10	20.0658181818182	18.8914318181818	0.672909090909091	9.44821764742387e-06
10	20.0809877807133	7.04533322324967	0.664141347424042	0.00065020915991817
10	20.1022354948806	9.70488395904437	1.06879180887372	6.29165402430726e-05
10	20.1296495225694	5.11070486111111	0.674922526041667	0.00098948606634839
10	20.1313584401709	5.23735256410256	0.816075854700855	0.000401978714454034
10	20.2009155693261	9.46889388071263	0.858247869868319	0.000277219295064187
10	20.2037910447761	18.1537313432836	0.870462686567164	1.43870586903954e-05
10	20.2495	6.62275	0.43525	8.58928877038534e-07
10	20.2509926108374	3.37419950738916	0.427631773399015	0.000174362562038822
10	20.25980798274	9.31089644012945	0.683297734627832	0.00019905676725368
10	20.2809370629371	12.3365244755245	0.682615384615385	3.07067073541276e-05
10	20.2943832624113	5.01893560283688	0.528857304964539	0.000756931072890208
10	20.3401725239617	12.3341501597444	0.865661341853035	6.72111846282653e-05
10	20.3675757575758	88.9722121212121	75.9028787878788	7.0861632355679e-06
10	20.4579	3.60585	2.02735	8.58928877038534e-06
10	20.4581176470588	12.7100882352941	1.44502941176471	7.30089545482753e-06
10	20.4959099526066	5.14832701421801	1.09754502369668	4.53084982637826e-05
10	20.5066666666667	17.4431666666667	0.526333333333333	1.2883933155578e-06
10	20.5170465116279	6.96909302325581	2.34620930232558	9.23348542816423e-06
10	20.5261976744186	5.20459302325581	1.44336046511628	1.84669708563285e-05
10	20.5307555555556	3.69993333333333	1.46266666666667	9.6629498666835e-06
10	20.5495238095238	17.5809523809524	1.07920634920635	1.35281298133569e-05
10	20.6114064587973	6.81008351893096	0.543702672605791	0.000192829532895151
10	20.6456216216216	9.65656756756757	2.52586486486487	7.94509211260643e-06
10	20.7152105263158	4.87878947368421	0.426947368421053	8.15982433186607e-06
10	20.7865242718447	9.38097087378641	0.539601941747573	2.21174185837422e-05
10	20.8231818181818	12.4633636363636	0.540590909090909	4.72410882371193e-06
10	20.9248269230769	5.01832692307692	2.20053846153846	1.11660754015009e-05
10	20.9262777777778	18.2426666666667	1.45461111111111	3.8651799466734e-06
10	20.9605714285714	12.8135	2.38521428571429	6.01250213926973e-06
10	24.737	1.64	0.475	2.14732219259633e-07
10	24.827	2.461	1.753	2.14732219259633e-07
10	26.0395	2.339	1.135	4.29464438519267e-07
10	26.9808333333333	2.62716666666667	0.841833333333333	1.2883933155578e-06
10	27.7332278911565	3.67468367346939	0.430122448979592	6.31312724623322e-05
10	27.7705979926043	3.90924141574221	0.667639197041733	0.000406488091058486
10	27.9273529411765	2.51047058823529	0.420235294117647	7.30089545482753e-06
10	27.9862142857143	2.6259880952381	0.492559523809524	1.80375064178092e-05
10	28.0963822321762	3.87130795072788	0.500647629712579	0.000575267615396558
10	28.131492917847	3.92718413597734	0.817665722379603	7.58004733986506e-05
10	28.2218461538462	2.62261538461538	0.644903846153846	1.11660754015009e-05
10	28.28715	3.990425	1.109275	8.58928877038534e-06
10	28.3683333333333	3.944125	1.39795833333333	5.1535732622312e-06
10	29.0103529411765	3.85123529411765	2.27258823529412	3.65044772741377e-06
10	29.3523787878788	5.25842424242424	1.09261616161616	4.25169794134074e-05
10	29.3719958333333	9.74734166666667	1.06367916666667	5.1535732622312e-05
10	29.6404025974026	5.25314285714286	2.14012987012987	1.65343808829918e-05
10	29.6566571428571	12.8191428571429	1.43517142857143	7.51562767408717e-06
10	29.7341205897841	5.29746129541864	0.813610321221696	0.000407776484374044
10	29.7856739130435	18.5796739130435	0.67654347826087	9.87768208594314e-06
10	29.8833617021277	9.53523404255319	2.69872340425532	1.00924143052028e-05
10	29.8937579365079	7.18290476190476	1.08517063492063	5.41125192534276e-05
10	29.9103253012048	12.3702951807229	0.687042168674699	3.56455483970991e-05
10	29.9349920297556	5.15152709883103	0.679455720864329	0.00121237810993989
10	29.9612195121951	4.82392682926829	0.433280487804878	1.76080419792899e-05
10	29.9888333333333	12.5344583333333	2.83458333333333	5.1535732622312e-06
10	29.9916363636364	12.646	0.540954545454546	4.72410882371193e-06
10	30.0046275862069	12.6685586206897	1.07780689655172	3.11361717926468e-05
10	30.0150571428571	62.9008	45.3445142857143	7.51562767408717e-06
10	30.0249145299145	12.4819829059829	0.867418803418804	7.53710089601313e-05
10	30.113608974359	9.46307621082621	0.85380698005698	0.000301484035840525
10	30.1259846153846	18.6580769230769	1.10978461538462	1.39575942518762e-05
10	30.1401047583917	5.08716488380671	0.518403356694947	0.00116427809282573
10	30.1846407263294	7.14813791612624	0.826858625162127	0.000496675623147532
10	30.1864	16.8635	0.5605	2.14732219259633e-06
10	30.1913333333333	7.08558333333333	1.43307142857143	1.80375064178092e-05
10	30.2186393054459	9.32944435674822	0.673810576164167	0.000272065721801956
10	30.2497368421053	5.23482894736842	1.45323684210526	1.63196486637321e-05
10	30.2876666666667	6.66516666666667	0.435	1.2883933155578e-06
10	30.3217868405094	7.0673732565191	0.66898605215282	0.000708186859118271
10	30.5794339622642	9.70241509433962	1.4492641509434	1.13808076207606e-05
10	30.7250989702517	6.88892677345538	0.543764302059497	0.000375351919265839
10	30.7266336633663	7.1360396039604	2.25330693069307	2.1687954145223e-05
10	30.7717586206897	18.7092413793103	1.45524137931035	6.22723435852937e-06
10	30.7919949748744	9.22645226130653	0.547758793969849	4.2731711632667e-05
10	30.8585063291139	19.4774683544304	0.855240506329114	1.6963845321511e-05
10	34.914	2.283	1.4	2.14732219259633e-07
10	38.066	2.223	1.382	2.14732219259633e-07
10	39.192	4.28	1.511	2.14732219259633e-07
10	39.1993043478261	4.04260869565217	0.826347826086957	4.93884104297157e-06
10	39.7046	6.5016	0.4356	1.07366109629817e-06
10	40.1032307692308	4.95476923076923	0.432692307692308	2.79151885037523e-06
10	40.3140851472471	5.43571062740077	0.51695966709347	0.000335411726483547
10	40.4123912386707	5.48907552870091	0.673768882175227	0.000284305458299755
10	40.41325	3.84445833333333	0.507479166666667	2.06142930489248e-05
10	40.5696	3.6872	0.44	1.07366109629817e-06
10	40.6150943396226	3.88088679245283	0.67288679245283	1.13808076207606e-05
10	40.7748	2.3782	0.5012	1.07366109629817e-06
10	41.3468064516129	5.48802620967742	0.839370967741936	0.000106507180752778
10	41.7366666666667	4.19466666666667	1.01933333333333	6.441966577789e-07
10	41.8611111111111	5.61007407407407	1.455	5.7977699200101e-06
10	41.9858260869565	5.41752173913044	2.31882608695652	4.93884104297157e-06
10	42.7425	4.0175	2.0355	4.29464438519267e-07
10	42.976196969697	7.3164696969697	2.30477272727273	1.41723264711358e-05
10	43.2049166666667	12.7010833333333	1.41583333333333	2.5767866311156e-06
10	43.3235454545455	2.515	0.642545454545455	2.36205441185597e-06
10	43.5880167208546	7.24113701811426	0.818278680910358	0.000462318468065991
10	43.7731	20.0868	0.5603	2.14732219259633e-06
10	43.86084	12.607	3.53108	5.36830548149083e-06
10	43.8659230769231	20.1579230769231	0.670666666666667	8.3745565511257e-06
10	44.0425684803002	7.10942589118199	0.672937460913071	0.000686713637192308
10	44.182351827957	6.96560172043011	0.540850322580645	0.000499252409778648
10	44.23665625	7.213140625	1.45015625	1.37428620326165e-05
10	44.2530229885058	19.1755632183908	0.863965517241379	1.86817030755881e-05
10	44.3203846153846	18.8004615384615	1.42361538461538	2.79151885037523e-06
10	44.5310823529412	5.514	1.08377647058824	1.82522386370688e-05
10	44.5404968944099	12.7003229813665	1.07769565217391	3.4571887300801e-05
10	44.5920769230769	18.8721346153846	1.10344230769231	1.11660754015009e-05
10	44.764843902439	9.77796097560976	1.06911219512195	4.40201049482248e-05
10	44.7736891891892	12.3840594594595	0.865005405405405	7.94509211260643e-05
10	44.9329915730337	9.41420575842697	0.660405898876405	0.000305778680225718
10	45.0012777777778	9.64920370370371	2.59562962962963	1.15955398400202e-05
10	45.1119065420561	7.20244392523365	1.0905	4.59526949215615e-05
10	45.1498444444445	12.2494577777778	0.682431111111111	4.83147493334175e-05
10	45.1726149152542	9.54109898305085	0.844044745762712	0.000316730023407959
10	45.2958938356164	9.17294520547945	0.557065068493151	6.2701808023813e-05
10	45.3876666666667	1.64433333333333	0.408333333333333	6.441966577789e-07
10	45.5458846153846	12.6162307692308	0.555038461538462	5.58303770075047e-06
10	45.8605	2.13775	0.412	8.58928877038534e-07
10	45.9145789473684	9.58598245614035	1.43394736842105	1.22397364977991e-05
10	47.8594310344828	30.2071896551724	4.64556896551724	1.24544687170587e-05
10	58.2806382978724	7.67808936170213	0.661246808510638	5.04620715260139e-05
10	58.4091690140845	7.5544882629108	0.543084507042254	4.57379627023019e-05
10	58.7392847682119	7.66413907284768	0.830470198675497	3.24245651082046e-05
10	59.0828125	5.603875	1.0859375	3.43571550815413e-06
10	60.85	3.889	1.749	2.14732219259633e-07
10	62.9208461538462	5.42676923076923	0.932692307692308	2.79151885037523e-06
10	63.059705882353	5.15664705882353	0.524058823529412	3.65044772741377e-06
10	63.82225	10.02475	2.38358333333333	7.7303598933468e-06
10	63.887968	9.28392	0.561944	5.36830548149083e-05
10	64.1705044247788	7.36634513274336	1.10081415929204	2.42647407763386e-05
10	64.2773333333333	7.72566666666667	2.15266666666667	1.2883933155578e-06
10	65.0902532467533	9.83290166975881	0.838000927643785	0.000231481332361885
10	65.8980363482671	9.81205325443787	0.652049873203719	0.000254028215384146
10	66.8086428571429	22.5405357142857	0.681464285714286	6.01250213926973e-06
10	68.0956486486487	9.62102702702703	1.40818918918919	7.94509211260643e-06
10	68.6516	3.3468	0.5033	2.14732219259633e-06
10	69.51225	5.39691666666667	0.657	2.5767866311156e-06
10	70.143	4.924	0.403	2.14732219259633e-07
10	70.3607838541667	93.0086848958333	14.1564088541667	8.24571721956992e-05
10	70.4537900552486	9.71859668508287	1.0918729281768	3.88665316859936e-05
10	71.11355	17.6212666666667	0.86375	1.2883933155578e-05
10	71.87929375	12.5275	1.0626	3.43571550815413e-05
10	72.3423666666667	12.5451333333333	1.4635	6.441966577789e-06
10	72.8571818181818	12.7018636363636	3.08731818181818	4.72410882371193e-06
10	73.0146	11.9703333333333	0.570733333333333	3.2209832888945e-06
10	73.199	3.178	0.4208	1.07366109629817e-06
10	73.723358974359	19.1094615384615	1.08238461538462	8.3745565511257e-06
10	74.7878181818182	27.1440909090909	1.46527272727273	4.72410882371193e-06
10	74.9699782608696	7.0639347826087	1.38558695652174	9.87768208594314e-06
10	74.9782626025791	12.1934783118406	0.864025791324736	0.000183166583028467
10	75.5126740858506	12.0081128775835	0.680731319554849	0.000135066565914309
10	75.6313076923077	3.64069230769231	0.636384615384615	2.79151885037523e-06
10	76.7462857142857	2.23671428571429	0.53	1.50312553481743e-06
10	76.9265	1.598	0.4135	4.29464438519267e-07
10	77.023	2.786	0.798	2.14732219259633e-07
10	77.0706363636364	2.12781818181818	0.396272727272727	2.36205441185597e-06
10	77.126875	2.409375	0.669375	1.71785775407707e-06
10	77.79725	3.81225	0.8345	8.58928877038534e-07
10	79.175	5.166	2.011	4.29464438519267e-07
10	80.362	2.371	2.585	2.14732219259633e-07
10	81.591	4.278	1.258	2.14732219259633e-07
10	83.224	10.765	1.771	4.29464438519267e-07
10	83.7812533333333	10.7285866666667	0.656026666666667	1.61049164444725e-05
10	83.9333333333333	2.489	0.818333333333333	6.441966577789e-07
10	84.0529444444444	11.6094444444444	0.571277777777778	3.8651799466734e-06
10	84.0805	7.533	2.18175	8.58928877038534e-07
10	84.1192727272727	9.907	0.559727272727273	2.36205441185597e-06
10	84.2076206896552	10.4754827586207	0.870632183908046	1.86817030755881e-05
10	85.0093636363636	3.63209090909091	0.866909090909091	2.36205441185597e-06
10	85.0326483516484	7.46453846153846	1.43208791208791	1.95406319526266e-05
10	85.0855	1.558	0.343	4.29464438519267e-07
10	85.3862727272727	7.59927272727273	1.18254545454545	2.36205441185597e-06
10	85.4255555555556	4.982	0.662444444444445	1.9325899733367e-06
10	85.5329329608939	184.288016759777	22.9902960893855	3.84370672474744e-05
10	85.5433456790123	10.1308148148148	1.11361728395062	3.47866195200606e-05
10	85.5514736842105	29.3663157894737	1.46131578947368	4.07991216593303e-06
10	85.6386666666667	9.42142424242424	1.40178787878788	1.41723264711358e-05
10	85.6912857142857	7.185	0.687714285714286	1.50312553481743e-06
10	85.817	2.50042857142857	0.623857142857143	1.50312553481743e-06
10	85.8546024096386	16.4078795180723	0.861084337349398	1.78227741985496e-05
10	85.9312857142857	4.96585714285714	0.498571428571429	1.50312553481743e-06
10	85.9936153846154	3.48861538461538	0.416461538461538	2.79151885037523e-06
10	86.0232666666667	2.23466666666667	0.389533333333333	3.2209832888945e-06
10	86.1028888888889	18.0927777777778	0.6932	9.6629498666835e-06
10	86.111	4.84328571428572	0.843285714285714	1.50312553481743e-06
10	86.1335272727273	12.7219818181818	1.06478181818182	4.72410882371193e-05
10	86.13775	2.3215	0.515	6.01250213926973e-06
10	86.1630377358491	16.9722264150943	1.08198113207547	1.13808076207606e-05
10	86.2365	5.3845	2.21875	8.58928877038534e-07
10	86.3649992069786	12.5489992069786	0.869478191911182	0.000270777328486398
10	86.4416	3.563	0.516133333333333	3.2209832888945e-06
10	86.5911666666667	12.3835833333333	2.485	5.1535732622312e-06
10	86.640504587156	12.3385863219349	0.678183486238532	0.0002574639308923
10	86.68225	7.19175	0.85125	8.58928877038534e-07
10	86.6967333333333	3.5932	0.646133333333333	3.2209832888945e-06
10	86.8467837837838	12.7512972972973	1.42508108108108	7.94509211260643e-06
10	87.396	3.8335	1.9155	4.29464438519267e-07
10	88.633	6.827	0.561	2.14732219259633e-07
10	88.6863333333333	4.014	0.998	6.441966577789e-07
11	2.27433333333333	1.22466666666667	0.298333333333333	6.441966577789e-07
11	3.51714285714286	1.56257142857143	0.523071428571429	6.01250213926973e-06
11	3.63044444444444	1.62855555555556	0.609222222222222	1.9325899733367e-06
11	3.67133333333333	1.45024561403509	0.38819298245614	1.22397364977991e-05
11	3.7891875	2.1048125	0.403875	3.43571550815413e-06
11	3.89971428571429	2.04319047619048	0.631238095238095	4.5093766044523e-06
11	3.963	3.039	0.433	2.14732219259633e-07
11	3.96623529411765	2.04470588235294	0.529117647058824	3.65044772741377e-06
11	4.015	3.159	0.497666666666667	1.2883933155578e-06
11	4.07728571428571	3.274	0.656857142857143	1.50312553481743e-06
11	4.917	1.587	0.833666666666667	6.441966577789e-07
11	5.91521739130435	1.66873913043478	0.614347826086957	4.93884104297157e-06
11	6.40232718894009	1.57546082949309	0.413258064516129	4.65968915793404e-05
11	6.48778709677419	1.62428387096774	0.480858064516129	3.32834939852432e-05
11	6.93521739130435	3.28947826086957	0.429130434782609	4.93884104297157e-06
11	7.17837659033079	2.0991475826972	0.423188295165394	8.43897621690359e-05
11	7.191	20.56	0.922	2.14732219259633e-07
11	7.45317381489842	2.3419352896915	0.658036869826938	0.000285379119396053
11	7.492	13.017	0.595	2.14732219259633e-07
11	7.501	3.3725	1.47616666666667	1.2883933155578e-06
11	7.5641944608132	2.29802416028285	0.495682969946965	0.000364400576083598
11	7.57653708716838	3.54699566865187	0.528204656199242	0.000396610408972543
11	7.6655625	2.2985625	1.0966875	3.43571550815413e-06
